company,observation_id,metric,component,value,unit,period,boundary,geography,source_url,source_locator,evidence_status,assurance,caveat,full_record_file
walmart,WMT12,"Project Gigaton supplier claims, separate ledger",reporting_year_expected_avoided_reduced_sequestered,187,million metric tonnes CO2e,FY2026: 2025-02-01 to 2026-01-31,"Supplier-reported projects across global value chains, not necessarily Walmart-attributable inventory",,https://corporate.walmart.com/content/dam/corporate/documents/esgreport/2026/FY2026-Walmart-ESG-Report.pdf,"pp.37,126; Project Gigaton and supply chain data table","supplier-reported project counterfactual estimates, not Walmart inventory reductions",Not independently assured,Never subtract from635 or add as achieved annual abatement. Cumulative figure rounded1.37 billion; includes expected avoided/reduced/sequestered emissions.,walmart-footprint.json
walmart,WMT12,"Project Gigaton supplier claims, separate ledger",cumulative_since2017,1370,million metric tonnes CO2e,FY2026: 2025-02-01 to 2026-01-31,"Supplier-reported projects across global value chains, not necessarily Walmart-attributable inventory",,https://corporate.walmart.com/content/dam/corporate/documents/esgreport/2026/FY2026-Walmart-ESG-Report.pdf,"pp.37,126; Project Gigaton and supply chain data table","supplier-reported project counterfactual estimates, not Walmart inventory reductions",Not independently assured,Never subtract from635 or add as achieved annual abatement. Cumulative figure rounded1.37 billion; includes expected avoided/reduced/sequestered emissions.,walmart-footprint.json
exxon,operated_ghg,Operated greenhouse gases,scope1,90,million metric tons CO2e,2025-01-01/2025-12-31,"operated assets, including exported power/heat",global,https://corporate.exxonmobil.com/publications/metrics-and-data,"Operated Basis, GHG rows; ACS p64",company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,Published rounded components sum98 rather than97. Preserve reported total; source explicitly permits rounding. Do not force reconciliation or silently replace total. AR6 basis. Scope2 methods are alternatives.,exxon-footprint.json
exxon,operated_ghg,Operated greenhouse gases,scope2_market,8,million metric tons CO2e,2025-01-01/2025-12-31,"operated assets, including exported power/heat",global,https://corporate.exxonmobil.com/publications/metrics-and-data,"Operated Basis, GHG rows; ACS p64",company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,Published rounded components sum98 rather than97. Preserve reported total; source explicitly permits rounding. Do not force reconciliation or silently replace total. AR6 basis. Scope2 methods are alternatives.,exxon-footprint.json
exxon,operated_ghg,Operated greenhouse gases,scope2_location,9,million metric tons CO2e,2025-01-01/2025-12-31,"operated assets, including exported power/heat",global,https://corporate.exxonmobil.com/publications/metrics-and-data,"Operated Basis, GHG rows; ACS p64",company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,Published rounded components sum98 rather than97. Preserve reported total; source explicitly permits rounding. Do not force reconciliation or silently replace total. AR6 basis. Scope2 methods are alternatives.,exxon-footprint.json
exxon,operated_ghg,Operated greenhouse gases,reported_scope1_plus2_market,97,million metric tons CO2e,2025-01-01/2025-12-31,"operated assets, including exported power/heat",global,https://corporate.exxonmobil.com/publications/metrics-and-data,"Operated Basis, GHG rows; ACS p64",company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,Published rounded components sum98 rather than97. Preserve reported total; source explicitly permits rounding. Do not force reconciliation or silently replace total. AR6 basis. Scope2 methods are alternatives.,exxon-footprint.json
exxon,operated_segments,Operated sector emissions,upstream,36,million metric tons CO2e,2025-01-01/2025-12-31,operated Scope1+2 market,global,https://corporate.exxonmobil.com/publications/metrics-and-data,Operated Basis segment rows; ACS p64,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,36+39+22=97. Chemical and downstream burdens must not be divided by upstream production.,exxon-footprint.json
exxon,operated_segments,Operated sector emissions,downstream,39,million metric tons CO2e,2025-01-01/2025-12-31,operated Scope1+2 market,global,https://corporate.exxonmobil.com/publications/metrics-and-data,Operated Basis segment rows; ACS p64,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,36+39+22=97. Chemical and downstream burdens must not be divided by upstream production.,exxon-footprint.json
exxon,operated_segments,Operated sector emissions,chemical,22,million metric tons CO2e,2025-01-01/2025-12-31,operated Scope1+2 market,global,https://corporate.exxonmobil.com/publications/metrics-and-data,Operated Basis segment rows; ACS p64,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,36+39+22=97. Chemical and downstream burdens must not be divided by upstream production.,exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,scope1,104,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,scope2_market,7,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,scope2_location,9,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,scope1_plus2_market,111,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,upstream,46,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,downstream,40,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,chemical,25,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,equity_ghg,Equity greenhouse gases,methane_mass,0.15,million metric tons CO2e except methane_mass in million metric tons CH4,2025-01-01/2025-12-31,"equity basis, distinct from operational control",global,https://corporate.exxonmobil.com/publications/metrics-and-data,Equity Basis; ACS p65,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"104+7=111;46+40+25=111. Equity and operated totals are alternative allocations, never additive. Public table does not supply asset ownership bridge.",exxon-footprint.json
exxon,methane,Operated methane mass,methane_tonnes,142000,as labeled,2025-01-01/2025-12-31,operated assets,global,https://corporate.exxonmobil.com/Publications/Advancing-Climate-Solutions/driving-reductions-in-methane-emissions,Methane at ExxonMobil; ACS p39,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"142kt is approximate, not direct measurement of every emission. 0.14Mt is compatible rounding. GWP must be explicit for any modeled conversion; do not compare CH4 mass to CO2e without conversion.",exxon-footprint.json
exxon,methane,Operated methane mass,upstream_percent,96,as labeled,2025-01-01/2025-12-31,operated assets,global,https://corporate.exxonmobil.com/Publications/Advancing-Climate-Solutions/driving-reductions-in-methane-emissions,Methane at ExxonMobil; ACS p39,company-reported; measured and estimated inputs,2025 assurance not established; company page says underway,"142kt is approximate, not direct measurement of every emission. 0.14Mt is compatible rounding. GWP must be explicit for any modeled conversion; do not compare CH4 mass to CO2e without conversion.",exxon-footprint.json
